🇨🇳｜央视,#genre#
如兄如弟-四哥-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]如兄如弟-四哥-车载音乐精品美女夜店DJ视频[独].mp4
发光-蔡志远-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]发光-蔡志远-车载音乐精品美女夜店DJ视频[独].mp4
江湖酒-关剑-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]江湖酒-关剑-车载音乐精品美女夜店DJ视频[独].mp4
最简单的情话-樊少华、张怡诺-车载音乐精品美女打碟DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]最简单的情话-樊少华、张怡诺-车载音乐精品美女打碟DJ视频[独].mp4
梦中月-贺敬轩-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]梦中月-贺敬轩-车载音乐精品美女夜店DJ视频[独].mp4
美梦-梁剑东-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]美梦-梁剑东-车载音乐精品美女夜店DJ视频[独].mp4
各自为战-浩纹-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]各自为战-浩纹-车载音乐精品美女夜店DJ视频[独].mp4
遗憾-是你大哥阿-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]遗憾-是你大哥阿-车载音乐精品美女夜店DJ视频[独].mp4
习惯失眠-黑雄-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2021/车载视频/2021-10/2021-10-10/[Mp4]习惯失眠-黑雄-车载音乐精品美女夜店DJ视频[独].mp4
赵鑫[想哭]-车载DJ音乐精品美女热舞DJ视频,http://listen.92kk.com:8811//2020/车载视频/2020-03/2020-03-09/[Mp4]赵鑫[想哭]-车载DJ音乐精品美女热舞DJ视频[独].mp4
对对对讲得对-肖遥-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]对对对讲得对-肖遥-车载音乐精品美女夜店DJ视频[独].mp4
舞动健康-贾洪冬-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]舞动健康-贾洪冬-车载音乐精品美女夜店DJ视频[独].mp4
别说无所谓-小曼-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]别说无所谓-小曼-车载音乐精品美女夜店DJ视频[独].mp4
想哭-赵鑫-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]想哭-赵鑫-车载音乐精品美女夜店DJ视频[独].mp4
半点心-草蜢-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]半点心-草蜢-车载音乐精品美女夜店DJ视频[独] .mp4
男人的担当-雷瀚-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]男人的担当-雷瀚-车载音乐精品美女夜店DJ视频[独] .mp4
为了明天-常柏山-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]为了明天-常柏山-车载音乐精品美女夜店DJ视频[独].mp4
安河桥-宋冬野-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]安河桥-宋冬野-车载音乐精品美女夜店DJ视频[独].mp4
午夜情人-王妤兮-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]午夜情人-王妤兮-车载音乐精品美女夜店DJ视频[独].mp4
时间解了酒解不了寂寞-张津涤-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]时间解了酒解不了寂寞-张津涤-车载音乐精品美女夜店DJ视频[独].mp4
说谎的爱人-王杰-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]说谎的爱人-王杰-车载音乐精品美女夜店DJ视频[独] .mp4
给不起就别承诺-音萌萌VS林秋风-车载音乐精品美女夜店DJ视频,http://listen.92kk.com:8811//2022/车载视频/2022-01/2022-01-02/[Mp4]给不起就别承诺-音萌萌VS林秋风-车载音乐精品美女夜店DJ视频[独].mp4
左手烟右手酒DJ,http://st.chaoyindj.com//zwmtv2016/%E9%9B%AA%E5%8D%81%E9%83%8E%20-%20%E5%B7%A6%E6%89%8B%E6%8B%BF%E7%83%9F%E5%8F%B3%E6%89%8B%E9%85%92(DJ%E4%BD%95%E9%B9%8F%E7%89%88)%E6%89%93%E7%A2%9F%E9%AB%98%E6%B8%85%E8%A7%86%E9%A2%91.mp4
东莞3星酒吧劲爆,https://vd3.bdstatic.com/mda-nc91jug6hru2kas8/sc/cae_h264_delogo/1646878042944090737/mda-nc91jug6hru2kas8.mp4
5首甜美情歌DJ舞曲,https://vd2.bdstatic.com/mda-ncj60e3b0qg7awgs/sc/cae_h264_delogo/1647772036361997399/mda-ncj60e3b0qg7awgs.mp4韩国DJ Soda Remix 2021 电音,https://vd3.bdstatic.com/mda-mev3hw0htz28h5wn/1080p/cae_h264/1622343504467773766/mda-mev3hw0htz28h5wn.mp4
DJ女驸马,https://vd3.bdstatic.com/mda-mkc73kvdz3q3xwaw/fhd/cae_h264_nowatermark/1636904021328088500/mda-mkc73kvdz3q3xwaw.mp4 

🎶｜MTV,#genre#
烟雨人间,http://mobi.kuwo.cn/tmevideo/tme1257648.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
人生如歌,http://mobi.kuwo.cn/tmevideo/tme1257678.mp4
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
作酒,http://mobi.kuwo.cn/tmevideo/tme16186338.mp4
逃之夭夭,http://mobi.kuwo.cn/tmevideo/tme12155598.mp4
两个世界,http://mobi.kuwo.cn/tmevideo/tme1932603.mp4
闽南语歌曲联播,http://mobi.kuwo.cn/tmevideo/tme12155588.mp4
阿衣莫,http://mobi.kuwo.cn/tmevideo/tme7020227.mp4
归来是故乡,http://mobi.kuwo.cn/tmevideo/tme1700466.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme1662018.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme2033087.mp4
最亲的人,http://mobi.kuwo.cn/tmevideo/tme2152057.mp4
最亲的人,http://mobi.kuwo.cn/tmevideo/tme1658520.mp4
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
醉倾城,http://videosc.kuwo.cn/UAA-4hndfVc5V6DJX0EvslAUBBI=/lhXcbl-l_ujsig79B4Ez5jT7tBNB
西海情歌,http://vdown.kuwo.cn/resource//t4/6/86/TbCpJTdV4o0.mp4
得意的笑,http://vdown.kuwo.cn/resource//t4/22/49/ZAlSw_dVq1Q.mp4
你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
远走高飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-zL9QUo4L7HJQ.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
情火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
别知己,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9sG2-AUo4MTLmAQ.mp4
缘分一道桥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4vG4gUozNe3-QM.mp4
不一样的美,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmfvL9QUolKvHtQE.mp4
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
野花香,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3oaO9wUo4J6WwQU.mp4
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
拥抱着你离去,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
沙漠骆驼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
在唱等你那么久,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg68u04wUoqKv6igY.mp4
藕断丝连,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
爱火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_8PE4gUo5KSp4gU.mp4
闯天涯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsZ-V4gUo8dCz8wE.mp4
火红的萨日朗,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnaLV4gUop5aBpQY.mp4
你牛什么牛,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3drE4gUo05Sr5AI.mp4
云朵-我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
巨星珍藏系列邓丽君经典歌曲精选(1),https://vdse.bdstatic.com//d2b16e989b950ad5db5461066c8dbf46.mp4
巨星珍藏系列邓丽君经典歌曲精选(2),https://vdse.bdstatic.com//9b36b59762cdf4a47f8c27672b35e343.mp4
巨星珍藏系列邓丽君经典歌曲精选(3),https://vdse.bdstatic.com//a43cab220b1ac8f879a1b5e29592c9f3.mp4
巨星珍藏系列邓丽君经典歌曲精选(4),https://vdse.bdstatic.com//286f53c579b11eecd2d70f985a685ae9.mp4
刀郎经典歌曲《情人/为什么我泪水成行/2002年的,https://vdse.bdstatic.com//9b34ac60de14344db632ced1bdac9ef3.mp4
刀郎经典歌曲7首《西海情歌》《敖包相会》《情人》冲,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮,https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
刀郎经典老歌合集《披着羊皮的狼》《西海情歌》《冲动,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
《窗外》《同桌的你》《心太软》《心雨》《小芳》,https://vdse.bdstatic.com//97183ae857df5213fcfaf0fabc18efc3.mp4
《来生再去拥抱你》《梨花飞情人泪》《落雨的秋》《梦,https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4
《偏偏喜欢你》《千千阙歌》《光辉岁月》《海阔天空》,https://vdse.bdstatic.com//c1e04e418d20de0e27b5bf09722d96e7.mp4
《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
《涛声依旧》《潇洒走一回》《昨夜星辰》《女儿情》《,https://vdse.bdstatic.com//f07a3d6a6489458c717c07dc5faf8523.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
《忘川彼岸DJ》,https://vd2.bdstatic.com/mda-md2eyfntemujuft5/1080p/cae_h264/1617446472/mda-md2eyfntemujuft5.mp4
《老歌DJ版】《精选8首》,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
《可可托海的牧羊人><送亲><站着等你三千年><红,https://vdse.bdstatic.com//695c59600d85d94047f091d3dc8c35d0.mp4
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
水云涧,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvLrE4gUon5qCgAU.mp4
套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
草原情哥哥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg26rA4gUou4uf7AU.mp4
没有你陪伴我真的好孤单,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPqtggYozbG1SQ.mp4
火辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4
柔柔的眼波柔柔的你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9dvx9wUowK2B3AY.mp4
一曲相思,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
死心塌地去爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwtjx9wUonPWg5QU.mp4
我们不一样,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
小苹果,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6fE4gUoksb_nwQ.mp4
公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
等到山花开,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
美美哒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cm74gUo4OSj9gU.mp4
十八姑娘一朵花,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
一生所爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4

🇨🇳｜北京,#genre#
北京新闻,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s9/index.m3u8
北京文艺,http://117.148.179.160/PLTV/88888888/224/3221231570/1.m3u8
北京文艺,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8
北京生活,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8
北京财经,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8
北京青年,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s8/index.m3u8
北京影视,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8
中国交通,http://39.136.48.54:8089/PLTV/88888888/224/3221226295/1.m3u8
北京冬奥纪实HDHD,http://111.20.33.93/PLTV/88888893/224/3221226232/index.m3u8
北京冬奥纪实HDHD,http://39.134.65.164/PLTV/88888888/224/3221225670/1.m3u8
北京冬奥纪实HDHD,http://39.134.65.166/PLTV/88888888/224/3221225670/1.m3u8
北京冬奥纪实HDHD,http://39.135.32.28:6610/PLTV/77777777/224/3221225667/index.m3u8?servicetype=1&IASHttpSessionId=OTT
北京科教HD,http://71pull.btvcloud.com/brtv2021channel/2021kjchannellive3.m3u8
北京国际[768*576][768*576],http://221.179.136.146:443/PLTV/88888888/224/3221226510/1.m3u8
北京卡酷少儿[768*576][768*576],http://39.134.65.162/PLTV/88888888/224/3221225562/1.m3u8
北京卡酷少儿[768*576][768*576],http://39.134.65.164/PLTV/88888888/224/3221225562/1.m3u8
北京卡酷少儿[1047*576][1047*576],http://39.135.32.28:6610/PLTV/77777777/224/3221225730/index.m3u8?servicetype=1&IASHttpSessionId=OTT
北京卡酷少儿[720*540][720*540],http://140.207.241.3:8080/live/program/live/kkkt/1300000/d1.m3u8
北京卡酷少儿[1047*576][1047*576],http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8
北京卡酷少儿,http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s10/index.m3u8
北京IPTV淘剧场HD,http://39.134.134.84/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOatI%2F3LD77f6VT%2BVI0tODRw%3D%3D%3A20211105223205%2C10000100000000050000000003887497%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
北京IPTV淘娱乐HD,http://39.134.134.88/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOtChdQBj46BMs%2FmbjOB0PZw%3D%3D%3A20211105223205%2C10000100000000050000000003887499%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
环球旅游次HD,http://117.148.179.160/PLTV/88888888/224/3221231712/index.m3u8
京视剧场[1047*576][1047*576],http://111.20.33.93/PLTV/88888893/224/3221226243/index.m3u8
京视剧场[1047*576][1047*576],http://111.20.33.93/PLTV/88888893/224/3221226242/index.m3u8
中华特产[768*576][768*576],http://39.136.48.2:8089/PLTV/88888888/224/3221226340/index.m3u8
通州电视台次HD,http://pull.dayuntongzhou.com/live/tztv.m3u8
房山无线频道次HD,http://live.funhillrm.com/2/sd/live.m3u8
房山有线频道次HD,http://live.funhillrm.com/5/sd/live.m3u8
顺义电视HD,http://livesydst.chinamcache.com/sydst/zb04.m3u8?auth_key=1633924026-0-0-674388eaa14736b03bcd6cfd1d294ba1
昌平综合HD,http://61.50.142.158/live/0.m3u8
清华大学电视台HD,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
中国国际教育1[720*540][720*540],http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
中国国际教育4[720*540][720*540],http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
党员教育频道[768*576][768*576],http://12371alic.v.myalicdn.com/12371/dangyuanwang_1/index.m3u8
北京文艺HDHD,http://221.179.136.134:443/PLTV/88888888/224/3221226440/1.m3u8

🇨🇳｜上海,#genre#
上海纪实人文HDHD,http://39.135.138.58:18890/PLTV/88888888/224/3221225654/index.m3u8
上海纪实人文HDHD,http://39.135.138.58:18890/PLTV/88888888/224/3221225655/index.m3u8
上海纪实人文HDHD,http://39.134.65.166/PLTV/88888888/224/3221225673/1.m3u8
上海纪实人文HDHD,http://39.134.65.162/PLTV/88888888/224/3221225673/1.m3u8
上海新闻HDHD,http://140.207.241.3:8080/live/program/live/xwzhhd/4000000/d1.m3u8
上海外语HDHD,http://140.207.241.3:8080/live/program/live/wypdhd/4000000/d1.m3u8
上海都市HD次HD,http://111.40.196.9/PLTV/88888888/224/3221225613/index.m3u8
上海都市HDHD,http://117.148.179.160/PLTV/88888888/224/3221231618/index.m3u8
上海都市HDHD,http://140.207.241.3:8080/live/program/live/ylpdhd/4000000/d1.m3u8
五星体育HDHD,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育HDHD,http://140.207.241.3:8080/live/program/live/ssty/4000000/d1.m3u8
游戏风云HDHD,http://140.207.241.3:8080/live/program/live/yxfyhd/4000000/d1.m3u8
生活时尚HDHD,http://140.207.241.3:8080/live/program/live/shsshd/4000000/d1.m3u8
劲爆体育HDHD,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育HDHD,http://140.207.241.3:8080/live/program/live/jbtyhd/4000000/d1.m3u8
第一财经,http://39.135.55.7:6610/PLTV/88888888/224/3221226987/index.m3u8?servicetype=1&IASHttpSessionId=OTT
第一财经HD,http://v2.91kds.cn/b9/shkk.m3u8?id=dycjhd&app=com.kaixinhd.player&version=1.2.9&mac=00:91:91:91:55&nwtime=1651673263&sign=6dcb1925c76321167630f452ce17c276&ev=20201011
第一财经HDHD,http://140.207.241.3:8080/live/program/live/dycjhd/4000000/d1.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
点掌财经次HD,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
东方财经浦东[982*540][982*540],http://140.207.241.3:8080/live/program/live/dfcj/1300000/d1.m3u8
都市剧场HDHD,http://111.20.41.248/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226581/1.m3u8
都市剧场HDHD,http://111.20.41.252/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226581/1.m3u8
欢笑剧场HD[3840*2160][3840*2160],http://111.20.33.93/PLTV/88888893/224/3221226582/index.m3u8
魅力足球HDHD,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
动漫秀场HDHD,http://39.135.55.7:6610/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1&IASHttpSessionId=OTT
动漫秀场HDHD,http://140.207.241.3:8080/live/program/live/dmxchd/4000000/d1.m3u8
极速汽车HDHD,http://111.20.33.93/PLTV/88888893/224/3221226574/index.m3u8
极速汽车HDHD,http://39.135.55.7:6610/PLTV/88888888/224/3221227186/index.m3u8?servicetype=1&IASHttpSessionId=OTT
极速汽车HDHD,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jsqchd/4000000/mnf.m3u8
全纪实HDHD,http://140.207.241.3:8080/live/program/live/qjshd/4000000/d1.m3u8
幸福彩HDHD,http://140.207.241.3:8080/live/program/live/xfchd/4000000/d1.m3u8
新视觉HDHD,http://140.207.241.3:8080/live/program/live/xsjhd/4000000/d1.m3u8
上海教育HD,https://live2018.setv.sh.cn/setv/programme10_ud.m3u8?auth_key=4794048378-0-0-06e60dd476e18047abd3be7701993ee8
哈哈炫动[1047*576][1047*576],http://111.20.41.252/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226213/1.m3u8
哈哈炫动[768*576][768*576],http://39.135.138.58:18890/PLTV/88888888/224/3221225720/index.m3u8
哈哈炫动[785*576][785*576],http://39.134.65.162/PLTV/88888888/224/3221225534/1.m3u8
哈哈炫动[785*576][785*576],http://39.134.65.164/PLTV/88888888/224/3221225534/1.m3u8
七彩戏剧[736*540][736*540],http://140.207.241.3:8080/live/program/live/qcxj/1300000/d1.m3u8
法治天地[736*540][736*540],http://140.207.241.3:8080/live/program/live/fztd/1300000/d1.m3u8
嘉定电视台次HD,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8

🇨🇳｜天津,#genre#
滨海新闻HD,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海综艺HD,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海影视HD,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
宁河新闻超青,http://wshls.live.migucloud.com:80/live/RQXD0636_C0/playlist.m3u8
宝坻一套HD,https://hb2stream1.baoxinwen.com/d6387fc7a8836e78/6385068498053235715_1597997122.m3u8?auth_key=1893456000-0-0-93ea48b07ddd03f4904079b7659e81a4
津南一套超青,http://play.jinnantv.top/live/JNTV1.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
静海新闻综合,http://wshls.live.migucloud.com:80/live/RQXD0636_C0/playlist.m3u8

🇨🇳｜重庆,#genre#
重庆移动公交[640*480][640*480],http://qxlmlive.cbg.cn:1935/app_2/ls_58.stream/chunklist.m3u8
重庆移动公交[853*480][853*480],http://qxlmlive.cbg.cn:1935/app_2/ls_57.stream/chunklist.m3u8
重庆移动机场[853*480][853*480],http://qxlmlive.cbg.cn:1935/app_2/ls_56.stream/chunklist.m3u8
重庆精彩导视次HD,http://zbxclive.cbg.cn:1935/app_2/ls_105.stream/playlist.m3u8
中国交通重庆[720*404][720*404],http://tv.lanjingfm.com/cctbn/chongqing.m3u8
万州综合次HD,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
万州三峡移民次HD,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州三峡移民次HD,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州三峡移民次HD,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
万州最万州次HD,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
梁平综合[480*360][480*360],http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
璧山综合HD,http://222.179.42.129:8181/hls1.m3u8
永川综合HD,http://qxlmlive.cbg.cn:1935/applive/yctv01/chunklist.m3u8
潼南生态人文超青,http://183.230.184.51:65500/tntv2.m3u8
潼南生态人文,http://183.230.184.51:65500/tntv2.m3u8
潼南综合,http://183.230.184.51:65500/tntv1.m3u8
酉阳新闻综合[720*540][720*540],http://qxlmlive.cbg.cn:1935/applive/youytv01/playlist.m3u8
开州综合次HD,http://kaixianlive.cbg.cn:10345/1.m3u8
大足综合次HD,http://218.201.85.71:3170/m3u8
江津新闻综合[800*600][800*600],http://jiangjinlive.cbg.cn:1935/ch1.m3u8
江津新闻综合[800*600][800*600],http://222.179.155.21:1935/ch1.m3u8
江津新闻综合,http://jiangjinlive.cbg.cn:1935/ch1.m3u8
江津经济生活,http://jiangjinlive.cbg.cn:1935/ch0.m3u8
江津文化旅游,http://jiangjinlive.cbg.cn:1935/ch2.m3u8
垫江综合HD,http://125.62.24.185:80/1.m3u8
忠县综合[785*576][785*576],http://qxlmlive.cbg.cn:1935/app_2/ls_35.stream/chunklist.m3u8
武隆综合超青,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
荣昌综合[720*404][720*404],http://183.64.181.25:40023/rongchang01.m3u8
北碚综合超青,http://222.178.181.121:12034/beibei01.m3u8
北碚综合超青,http://222.178.181.121:12034/ts1
北碚综合[720*576],http://222.178.181.121:12034/beibei01.m3u8
巫山综合超青,http://qxlmlive.cbg.cn:1935/applive/wspd001/chunklist.m3u8
巫山神女频道超青,http://qxlmlive.cbg.cn:1935/applive/wspd002/chunklist.m3u8
重庆移动公交,http://qxlmlive.cbg.cn:1935/app_2/ls_58.stream/chunklist.m3u8
重庆移动机场,http://qxlmlive.cbg.cn:1935/app_2/ls_56.stream/chunklist.m3u8
重庆精彩导视,http://zbxclive.cbg.cn:1935/app_2/ls_105.stream/playlist.m3u8
璧山综合,http://222.179.42.129:8181/hls1.m3u8
大足综合,http://218.201.85.71:3170/m3u8
垫江综合,http://125.62.24.185:80/1.m3u8
